00-17-0d-00-00-30-48-18,22.16,7.0162,7.7684,2017-05-08 06:24:13.289170,1494217453289
00-17-0d-00-00-30-4d-94,21.95,7.4018,6.8618,2017-05-08 06:24:15.291437,1494217455291
00-17-0d-00-00-30-49-58,22.77,5.0066,5.5015,2017-05-08 06:24:17.292975,1494217457293
00-17-0d-00-00-30-47-fa,22.36,7.0961,4.9347,2017-05-08 06:24:19.295225,1494217459295
00-17-0d-00-00-30-48-18,22.56,7.8996,6.2334,2017-05-08 06:24:21.297441,1494217461297
00-17-0d-00-00-30-4d-94,22.16,7.3231,7.4137,2017-05-08 06:24:23.299724,1494217463300
00-17-0d-00-00-30-47-fa,22.56,5.1183,7.8887,2017-05-08 06:24:25.302002,1494217465302
00-17-0d-00-00-30-48-18,22.36,7.7087,7.5536,2017-05-08 06:24:27.304231,1494217467304
00-17-0d-00-00-30-4d-94,21.75,7.1957,6.7711,2017-05-08 06:24:29.306525,1494217469306
00-17-0d-00-00-30-49-58,22.16,7.1098,6.6709,2017-05-08 06:24:31.308848,1494217471309
00-17-0d-00-00-30-48-18,22.56,5.6977,6.833,2017-05-08 06:24:33.311142,1494217473311
00-17-0d-00-00-30-4d-94,22.16,7.2283,5.3409,2017-05-08 06:24:35.313420,1494217475313
00-17-0d-00-00-30-49-58,22.36,7.8768,6.9272,2017-05-08 06:24:37.315727,1494217477316
00-17-0d-00-00-30-48-18,22.56,6.6018,5.4568,2017-05-08 06:24:39.318040,1494217479318
00-17-0d-00-00-30-4d-94,22.36,5.849,5.8476,2017-05-08 06:24:41.319461,1494217481319
00-17-0d-00-00-30-47-fa,22.36,6.3086,7.8385,2017-05-08 06:24:43.321669,1494217483322
00-17-0d-00-00-30-49-58,22.56,6.632,5.305,2017-05-08 06:24:45.323995,1494217485324
00-17-0d-00-00-30-48-18,22.56,5.067,6.9651,2017-05-08 06:24:47.324582,1494217487325
00-17-0d-00-00-30-4d-94,21.75,6.2761,7.221,2017-05-08 06:24:49.326165,1494217489326
00-17-0d-00-00-30-49-58,22.36,7.1438,7.4738,2017-05-08 06:24:51.328556,1494217491328
00-17-0d-00-00-30-48-18,22.77,5.0691,6.5034,2017-05-08 06:24:53.330856,1494217493331
00-17-0d-00-00-30-4d-94,21.95,7.5602,6.3018,2017-05-08 06:24:55.331814,1494217495332
00-17-0d-00-00-30-49-58,22.56,6.7944,5.5931,2017-05-08 06:24:57.334093,1494217497334
00-17-0d-00-00-30-48-18,22.36,5.6285,7.5967,2017-05-08 06:24:59.334913,1494217499335
00-17-0d-00-00-30-4d-94,21.55,7.1779,6.9042,2017-05-08 06:25:01.337230,1494217501337
00-17-0d-00-00-30-47-fa,22.77,6.9867,6.2102,2017-05-08 06:25:03.339508,1494217503339
00-17-0d-00-00-30-49-58,22.97,5.99,6.6038,2017-05-08 06:25:05.341838,1494217505342
00-17-0d-00-00-30-48-18,22.36,5.9887,6.4283,2017-05-08 06:25:07.344162,1494217507344
00-17-0d-00-00-30-4d-94,22.36,7.5692,7.1736,2017-05-08 06:25:09.346391,1494217509346
00-17-0d-00-00-30-49-58,22.97,7.6673,5.0204,2017-05-08 06:25:11.348663,1494217511349
00-17-0d-00-00-30-48-18,22.56,7.4404,6.2939,2017-05-08 06:25:13.350971,1494217513351
00-17-0d-00-00-30-4d-94,22.16,6.159,5.5329,2017-05-08 06:25:15.353213,1494217515353
00-17-0d-00-00-30-49-58,22.97,5.9837,7.2094,2017-05-08 06:25:17.355473,1494217517355
00-17-0d-00-00-30-48-18,22.56,7.4228,7.3037,2017-05-08 06:25:19.357656,1494217519358
00-17-0d-00-00-30-4d-94,22.16,4.9522,6.4777,2017-05-08 06:25:21.359984,1494217521360
00-17-0d-00-00-30-47-fa,22.56,7.4266,7.5735,2017-05-08 06:25:23.362313,1494217523362
00-17-0d-00-00-30-49-58,22.77,4.9181,5.1998,2017-05-08 06:25:25.364590,1494217525365
00-17-0d-00-00-30-48-18,22.56,5.0514,5.6992,2017-05-08 06:25:27.366912,1494217527367
00-17-0d-00-00-30-4d-94,22.16,5.6967,6.1725,2017-05-08 06:25:29.369277,1494217529369
00-17-0d-00-00-30-49-58,22.36,7.8085,5.2681,2017-05-08 06:25:31.371350,1494217531371
00-17-0d-00-00-30-47-fa,22.77,7.6918,7.2573,2017-05-08 06:25:33.373574,1494217533373
00-17-0d-00-00-30-4d-94,22.16,5.4714,5.8223,2017-05-08 06:25:35.375838,1494217535376
00-17-0d-00-00-30-49-58,22.77,6.9498,7.2104,2017-05-08 06:25:37.378126,1494217537378
00-17-0d-00-00-30-47-fa,22.56,7.8671,6.8549,2017-05-08 06:25:39.380462,1494217539380
00-17-0d-00-00-30-48-18,22.56,7.1629,6.79,2017-05-08 06:25:41.382749,1494217541383
00-17-0d-00-00-30-4d-94,21.95,6.402	,6.0186,2017-05-08 06:25:43.385031,1494217543385
00-17-0d-00-00-30-47-fa,22.56,6.0447,7.8269,2017-05-08 06:25:45.386343,1494217545386
00-17-0d-00-00-30-49-58,22.77,5.8081,7.4752,2017-05-08 06:25:47.388610,1494217547389
00-17-0d-00-00-30-48-18,22.56,7.024,7.6099,2017-05-08 06:25:49.390442,1494217549390
00-17-0d-00-00-30-4d-94,22.16,5.0938,5.9559,2017-05-08 06:25:51.392724,1494217551393
00-17-0d-00-00-30-49-58,22.56,7.854,6.1048,2017-05-08 06:25:53.394401,1494217553394
00-17-0d-00-00-30-47-fa,22.77,7.0407,6.9851,2017-05-08 06:25:55.394897,1494217555395
