00-17-0d-00-00-30-47-fa,22.36,17.827,5.537,2017-03-30 23:06:56,1490908016839
00-17-0d-00-00-30-48-18,22.77,-1.417,11.294,2017-03-30 23:06:57,1490908017841
00-17-0d-00-00-30-4d-94,22.16,-3.6,30.336,2017-03-30 23:06:58,1490908018843
00-17-0d-00-00-30-47-fa,22.36,26.22,15.193,2017-03-30 23:06:59,1490908019845
00-17-0d-00-00-30-49-58,22.77,-7.298,-6.638,2017-03-30 23:07:00,1490908020847
00-17-0d-00-00-30-48-18,22.56,-0.507,12.671,2017-03-30 23:07:01,1490908021849
00-17-0d-00-00-30-4d-94,22.16,15.005,32.529,2017-03-30 23:07:02,1490908022851
00-17-0d-00-00-30-49-58,22.56,36.048,23.967,2017-03-30 23:07:03,1490908023853
00-17-0d-00-00-30-47-fa,22.77,32.87,1.197,2017-03-30 23:07:04,1490908024855
00-17-0d-00-00-30-48-18,22.56,13.49,33.073,2017-03-30 23:07:05,1490908025857
00-17-0d-00-00-30-4d-94,21.75,35.335,28.993,2017-03-30 23:07:06,1490908026859
00-17-0d-00-00-30-47-fa,22.36,29.011,20.456,2017-03-30 23:07:07,1490908027861
00-17-0d-00-00-30-49-58,22.97,16.59,15.815,2017-03-30 23:07:08,1490908028863
00-17-0d-00-00-30-48-18,22.36,18.852,10.378,2017-03-30 23:07:09,1490908029865
00-17-0d-00-00-30-4d-94,21.95,31.16,-6.428,2017-03-30 23:07:10,1490908030867
00-17-0d-00-00-30-47-fa,22.16,-2.577,18.009,2017-03-30 23:07:11,1490908031869
00-17-0d-00-00-30-49-58,22.77,-1.168,36.159,2017-03-30 23:07:12,1490908032871
00-17-0d-00-00-30-48-18,22.56,-3.034,-0.058,2017-03-30 23:07:13,1490908033872
00-17-0d-00-00-30-4d-94,21.75,17.203,7.577,2017-03-30 23:07:14,1490908034874
00-17-0d-00-00-30-49-58,22.56,18.601,11.926,2017-03-30 23:07:15,1490908035876
00-17-0d-00-00-30-47-fa,22.36,-1.437,-7.377,2017-03-30 23:07:16,1490908036878
00-17-0d-00-00-30-48-18,22.56,9.114,1.487,2017-03-30 23:07:17,1490908037881
00-17-0d-00-00-30-4d-94,21.95,7.056,22.289,2017-03-30 23:07:18,1490908038884
00-17-0d-00-00-30-47-fa,22.36,11.66,22.888,2017-03-30 23:07:19,1490908039886
00-17-0d-00-00-30-49-58,22.56,33.458,-1.305,2017-03-30 23:07:20,1490908040889
00-17-0d-00-00-30-48-18,22.77,17.028,-4.687,2017-03-30 23:07:21,1490908041892
00-17-0d-00-00-30-4d-94,21.95,8.885,13.159,2017-03-30 23:07:22,1490908042894
00-17-0d-00-00-30-47-fa,22.77,26.201,34.83,2017-03-30 23:07:23,1490908043896
00-17-0d-00-00-30-49-58,22.77,-4.045,35.408,2017-03-30 23:07:24,1490908044898
00-17-0d-00-00-30-48-18,22.16,-3.282,4.992,2017-03-30 23:07:25,1490908045900
00-17-0d-00-00-30-4d-94,21.95,10.51,22.599,2017-03-30 23:07:26,1490908046902
00-17-0d-00-00-30-49-58,22.77,26.189,16.581,2017-03-30 23:07:27,1490908047904
00-17-0d-00-00-30-47-fa,22.36,24.605,30.687,2017-03-30 23:07:28,1490908048907
00-17-0d-00-00-30-48-18,22.56,5.992,14.316,2017-03-30 23:07:29,1490908049909
00-17-0d-00-00-30-4d-94,22.16,11.512,21.375,2017-03-30 23:07:30,1490908050911
00-17-0d-00-00-30-47-fa,22.56,19.665,-3.725,2017-03-30 23:07:31,1490908051912
00-17-0d-00-00-30-48-18,22.36,3.79,11.81,2017-03-30 23:07:32,1490908052914
00-17-0d-00-00-30-4d-94,21.75,2.655,-7.404,2017-03-30 23:07:33,1490908053916
00-17-0d-00-00-30-49-58,22.16,14.746,13.935,2017-03-30 23:07:34,1490908054917
00-17-0d-00-00-30-48-18,22.56,24.62,6.683,2017-03-30 23:07:35,1490908055919
00-17-0d-00-00-30-4d-94,22.16,35.162,31.99,2017-03-30 23:07:36,1490908056921
00-17-0d-00-00-30-49-58,22.36,19.236,34.183,2017-03-30 23:07:37,1490908057924
00-17-0d-00-00-30-48-18,22.56,-6.594,6.748,2017-03-30 23:07:38,1490908058926
00-17-0d-00-00-30-4d-94,22.36,-4.572,31.439,2017-03-30 23:07:39,1490908059928
00-17-0d-00-00-30-47-fa,22.36,-1.607,15.709,2017-03-30 23:07:40,1490908060929
00-17-0d-00-00-30-49-58,22.56,35.248,6.965,2017-03-30 23:07:41,1490908061194
00-17-0d-00-00-30-48-18,22.56,-3.38,27.414,2017-03-30 23:07:41,1490908061930
00-17-0d-00-00-30-4d-94,21.75,9.751,-5.514,2017-03-30 23:07:42,1490908062932
00-17-0d-00-00-30-49-58,22.36,0.158,-7.037,2017-03-30 23:07:43,1490908063933
00-17-0d-00-00-30-48-18,22.77,20.845,32.166,2017-03-30 23:07:44,1490908064935
00-17-0d-00-00-30-4d-94,21.95,-4.281,22.135,2017-03-30 23:07:45,1490908065937
00-17-0d-00-00-30-49-58,22.56,-5.616,-2.295,2017-03-30 23:07:46,1490908066938
00-17-0d-00-00-30-48-18,22.36,15.696,2.081,2017-03-30 23:07:47,1490908067945
00-17-0d-00-00-30-4d-94,21.55,6.583,18.725,2017-03-30 23:07:48,1490908068947
00-17-0d-00-00-30-47-fa,22.77,24.271,8.81,2017-03-30 23:07:49,1490908069949
00-17-0d-00-00-30-49-58,22.97,-3.516,11.388,2017-03-30 23:07:50,1490908070951
00-17-0d-00-00-30-48-18,22.36,-0.874,11.545,2017-03-30 23:07:51,1490908071953
00-17-0d-00-00-30-4d-94,22.36,28.263,35.714,2017-03-30 23:07:52,1490908072955
,22.97,,,,
,22.56,,,,
,22.16,,,,
,22.97,,,,
,22.56,,,,
,22.16,,,,
,22.56,,,,
,22.77,,,,
,22.56,,,,
,22.16,,,,
,22.36,,,,
,22.77,,,,
,22.16,,,,
,22.77,,,,
,22.56,,,,
,22.56,,,,
,21.95,,,,
,22.56,,,,
,22.77,,,,
,22.56,,,,
,22.16,,,,
,22.56,,,,
,22.77,,,,
